MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
8154259,171531267,06/02/2017,06/02/2017,10:30:00,06/02/2017,11:00:00,208,,,3500 PEACHTREE RD NE @Multiple,0630,2303,,1,Day,Fri,8,LARCENY-NON VEHICLE,North Buckhead,B,-84.362780000000001,33.853020000000001
8154260,171531273,06/02/2017,06/01/2017,14:00:00,06/01/2017,16:00:00,210,,1618,3747 PEACHTREE RD NE,0690,2399,,1,Eve,Thu,26,LARCENY-NON VEHICLE,Ridgedale Park,B,-84.350030000000004,33.856259999999999
8154261,171531308,06/02/2017,06/02/2017,11:20:00,06/02/2017,11:20:00,203,,,2001 JAMES JACKSON PKWY NW,0630,2303,,1,Day,Fri,,LARCENY-NON VEHICLE,Riverside,D,-84.47569,33.810630000000003
8154262,171531378,06/02/2017,06/02/2017,11:48:00,06/02/2017,13:03:00,309,,,2640 METROPOLITAN PKWY SW;,0630,2303,,1,Day,Fri,8,LARCENY-NON VEHICLE,Perkerson,X,-84.407439999999994,33.682630000000003
8154263,171531380,06/02/2017,06/02/2017,11:30:00,06/02/2017,12:10:00,310,,,111 POLAR ROCK RD SW,0710,2404A,10,1,Day,Fri,13,AUTO THEFT,Polar Rock,Z,-84.39255,33.696300000000001
8154264,171531398,06/02/2017,06/02/2017,11:15:00,06/02/2017,12:00:00,604,,,424 DECATUR ST SE,0640,2305,,1,Day,Fri,18,LARCENY-FROM VEHICLE,Sweet Auburn,M,-84.374480000000005,33.751069999999999
8154265,171531411,06/02/2017,06/02/2017,11:50:00,06/02/2017,12:10:00,602,,,346 SINCLAIR AVE NE,0640,2305,,1,Day,Fri,13,LARCENY-FROM VEHICLE,Inman Park,N,-84.354190000000003,33.763809999999999
8154266,171531412,06/02/2017,06/01/2017,23:00:00,06/02/2017,10:00:00,211,,,3125 PEACHTREE DR NE,0640,2305,,1,Morn,Fri,13,LARCENY-FROM VEHICLE,Peachtree Park,B,-84.363979999999998,33.840000000000003
8154267,171531432,06/02/2017,05/06/2017,15:00:00,05/08/2017,08:00:00,502,,,675 WEST PEACHTREE ST.,0670,2308,,1,Unk,Unk,,LARCENY-NON VEHICLE,Midtown,E,-84.387230000000002,33.773000000000003
8154268,171531471,06/02/2017,05/04/2017,08:00:00,05/04/2017,12:00:00,406,,,2367 CASCADE RD SW,0690,2399,,1,Day,Thu,,LARCENY-NON VEHICLE,Cascade Heights,I,-84.466120000000004,33.721939999999996
8154269,171531481,06/02/2017,06/02/2017,12:20:00,06/02/2017,12:35:00,208,,,3500 PEACHTREE ROAD,0630,2303,10,1,Day,Fri,8,LARCENY-NON VEHICLE,North Buckhead,B,-84.362780000000001,33.853020000000001
8154270,171531518,06/02/2017,05/31/2016,12:00:00,06/01/2017,01:00:00,409,,B20,3350 MOUNT GILEAD RD SW,0521,2204,,1,Unk,Unk,26,BURGLARY-RESIDENCE,Southwest,R,-84.498589999999993,33.6982
8154271,171531630,06/02/2017,06/02/2017,13:30:00,06/02/2017,13:51:00,410,,W1,2328 CAMPBELLTON RD SW,0440,1399,10,1,Day,Fri,20,AGG ASSAULT,Campbellton Road,R,-84.463399999999993,33.704389999999997
8154272,171531644,06/02/2017,06/02/2017,06:00:00,06/02/2017,13:51:00,412,,,4064 SUNSET DR SW,0521,2204,,1,Day,Fri,20,BURGLARY-RESIDENCE,Ben Hill Terrace,P,-84.521259999999998,33.698079999999997
8154273,171531656,06/02/2017,06/02/2017,14:00:00,06/02/2017,14:05:00,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,0630,2303,30,1,Day,Fri,24,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
8154274,171531671,06/02/2017,06/01/2017,14:00:00,06/01/2017,14:15:00,203,,,1720 MARIETTA BLVD NW,0710,2404,,1,Day,Thu,23,AUTO THEFT,Hills Park,D,-84.436440000000005,33.801690000000001
8154275,171531677,06/02/2017,06/02/2017,14:00:00,06/02/2017,14:17:00,201,,,2325 MARIETTA BLVD NW,0640,2305,,1,Day,Fri,23,LARCENY-FROM VEHICLE,,C,-84.452740000000006,33.820650000000001
8154276,171531727,06/02/2017,06/02/2017,14:00:00,06/02/2017,14:30:00,602,,,701 WEST ASHLAND AVE NE,0640,2305,,1,Day,Fri,,LARCENY-FROM VEHICLE,Inman Park,N,-84.363919999999993,33.758090000000003
8154277,171531763,06/02/2017,06/02/2017,14:59:00,06/02/2017,15:30:00,112,,,2795 DONALD LEE HOLLOWELL PKWY NW,0410,1314,,1,Eve,Fri,23,AGG ASSAULT,Brookview Heights,G,-84.479320000000001,33.779319999999998
8154278,171531788,06/02/2017,05/25/2016,00:01:00,06/02/2017,12:00:00,207,,,767 TRABERT AVE NW,0650,2304,,1,Unk,Unk,,LARCENY-FROM VEHICLE,Berkeley Park,D,-84.413470000000004,33.795389999999998
8154279,171531912,06/02/2017,06/02/2017,16:09:00,06/02/2017,16:15:00,301,,,675 METROPOLITAN PKWY SW,0440,1399,20,1,Eve,Fri,5,AGG ASSAULT,Adair Park,V,-84.410179999999997,33.736530000000002
8154280,171531927,06/02/2017,06/02/2017,16:00:00,06/02/2017,16:13:00,407,,,490 FAIRBURN RD SW,0710,2404,,1,Eve,Fri,18,AUTO THEFT,Fairburn Mays,H,-84.509969999999996,33.741070000000001
8154281,171531963,06/02/2017,06/01/2017,19:00:00,06/02/2017,16:20:00,203,,,1381 DUPONT COMMONS CIR NW,0511,2202,,1,Unk,Fri,,BURGLARY-RESIDENCE,Bolton,D,-84.452520000000007,33.809539999999998
8154282,171531986,06/02/2017,06/02/2017,08:45:00,06/02/2017,16:31:00,404,,,1646 WESTWOOD AVE SW,0690,2399,,1,Day,Fri,20,LARCENY-NON VEHICLE,Westview,T,-84.441590000000005,33.738129999999998
8154283,171532004,06/02/2017,06/02/2017,15:00:00,06/02/2017,17:30:00,206,,,2900 PEACHTREE RD,0640,2305,10,3,Eve,Fri,,LARCENY-FROM VEHICLE,Peachtree Heights West,B,-84.384100000000004,33.83399
8154284,171532006,06/02/2017,06/01/2017,19:00:00,06/02/2017,15:00:00,207,,,499 NORTHSIDE CIR NW,0640,2305,,1,Unk,Fri,,LARCENY-FROM VEHICLE,Loring Heights,E,-84.405959999999993,33.79766
8154285,171532019,06/02/2017,06/02/2017,16:40:00,06/02/2017,16:40:00,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,0630,2303,10,1,Eve,Fri,12,LARCENY-NON VEHICLE,Edgewood,O,-84.346100000000007,33.756839999999997
8154286,171532024,06/02/2017,06/02/2017,06:20:00,06/02/2017,16:40:00,306,,,849 SYLVAN PL SW,0511,2202,,1,Day,Fri,20,BURGLARY-RESIDENCE,Sylvan Hills,X,-84.416569999999993,33.705219999999997
8154287,171532077,06/02/2017,06/02/2017,11:15:00,06/02/2017,16:45:00,508,,,123 MARIETTA ST NW,0640,2305,,1,Day,Fri,18,LARCENY-FROM VEHICLE,Downtown,M,-84.392660000000006,33.757669999999997
8154288,171532085,06/02/2017,06/02/2017,16:57:00,06/02/2017,16:57:00,409,,B-20,3350 MOUNT GILEAD RD SW,0690,2399,20,1,Eve,Fri,26,LARCENY-NON VEHICLE,Southwest,R,-84.498589999999993,33.6982
8154289,171532131,06/02/2017,06/01/2017,22:00:00,06/02/2017,17:00:00,207,,,389 LOFTON RD NW,0640,2305,,0,Unk,Fri,13,LARCENY-FROM VEHICLE,Loring Heights,E,-84.400679999999994,33.79945
8154290,171532142,06/02/2017,06/02/2017,13:00:00,06/02/2017,16:30:00,407,,,145 CLEMENT WAY SW,0511,2202,,1,Day,Fri,20,BURGLARY-RESIDENCE,Bakers Ferry,H,-84.531300000000002,33.753239999999998
8154291,171532209,06/02/2017,06/02/2017,08:00:00,06/02/2017,17:30:00,510,,,161 PEACHTREE CENTER AVE NE,0640,2305,,1,Day,Fri,18,LARCENY-FROM VEHICLE,Downtown,M,-84.385959999999997,33.758890000000001
8154292,171532311,06/02/2017,06/02/2017,12:00:00,06/02/2017,12:20:00,611,,,2886 MEMORIAL DR SE,0670,2308,,1,Day,Fri,12,LARCENY-NON VEHICLE,East Lake,O,-84.292450000000002,33.747410000000002
8154293,171532328,06/02/2017,06/02/2017,00:00:00,06/02/2017,18:11:00,407,,,3832 ADAMSVILLE DR SW,0690,2399,20,1,Unk,Fri,20,LARCENY-NON VEHICLE,Adamsville,H,-84.513120000000001,33.761580000000002
8154294,171532414,06/02/2017,06/02/2017,18:02:00,06/02/2017,18:45:00,204,,,2323 DEFOOR HILLS RD NW,0640,2305,,1,Eve,Fri,,LARCENY-FROM VEHICLE,Underwood Hills,D,-84.434610000000006,33.818379999999998
8154295,171532449,06/02/2017,06/02/2017,08:00:00,06/02/2017,18:45:00,208,,,3340 PEACHTREE RD NE @TOWER PLACE,0640,2305,,1,Day,Fri,18,LARCENY-FROM VEHICLE,North Buckhead,B,-84.370890000000003,33.847430000000003
8154296,171532572,06/02/2017,06/02/2017,17:50:00,06/02/2017,19:45:00,207,,,1816 PEACHTREE ST NW,0640,2305,,1,Eve,Fri,,LARCENY-FROM VEHICLE,Ardmore,E,-84.393889999999999,33.80462
8154297,171532771,06/02/2017,06/02/2017,20:00:00,06/02/2017,21:10:00,506,,,730 LAKEVIEW AVE NE,0640,2305,,2,Eve,Fri,,LARCENY-FROM VEHICLE,Midtown,E,-84.367320000000007,33.774659999999997
8154298,171532779,06/02/2017,06/02/2017,20:00:00,06/02/2017,20:20:00,503,,1103,1080 PEACHTREE ST NE,0670,2308,20,1,Eve,Fri,26,LARCENY-NON VEHICLE,Midtown,E,-84.383390000000006,33.78398
8154299,171532834,06/02/2017,06/02/2017,21:30:00,06/02/2017,22:05:00,310,,,221 CLEVELAND AVE SW,0630,2303,,1,Eve,Fri,23,LARCENY-NON VEHICLE,Browns Mill Park,Z,-84.396690000000007,33.681429999999999
8154300,171532845,06/02/2017,06/02/2017,18:00:00,06/02/2017,22:05:00,310,,,294 LYDIA DR SE,0511,2202,,1,Eve,Fri,20,BURGLARY-RESIDENCE,Browns Mill Park,Z,-84.379850000000005,33.686709999999998
8154301,171538025,06/02/2017,03/22/2017,16:00:00,06/02/2017,11:17:00,702,,,1255 S LOOP RD,0670,2308,,1,Unk,Unk,99,LARCENY-NON VEHICLE,,,-84.430819999999997,33.625219999999999
8154302,171538031,06/02/2017,05/30/2017,11:00:00,06/02/2017,12:00:00,705,,,6023 NORTH TERMINAL BYWA,0650,2304,,1,Unk,Unk,18,LARCENY-FROM VEHICLE,,,-84.447000000000003,33.64217
8154303,171538050,06/02/2017,03/27/2017,12:27:00,06/02/2017,15:50:00,703,,,11700 SPINE RD,0690,2399,,1,Unk,Unk,1,LARCENY-NON VEHICLE,,,-84.429320000000004,33.640650000000001
8154304,171538062,06/02/2017,05/05/2017,07:23:00,06/02/2017,16:50:00,703,,,11700 SPINE RD,0690,2399,,0,Unk,Unk,1,LARCENY-NON VEHICLE,,,-84.429320000000004,33.640650000000001
8154227,171522978,06/02/2017,06/02/2017,00:40:00,06/02/2017,21:00:00,405,,,360 BETSY AVE SW,0511,2202,,2,Unk,Fri,20,BURGLARY-RESIDENCE,Florida Heights,I,-84.457859999999997,33.745890000000003
8153554,171432179,06/02/2017,05/23/2017,18:25:00,05/23/2017,18:25:00,508,,,1244 TECHWOOD DR,0690,2399,,1,Eve,Tue,18,LARCENY-NON VEHICLE,Home Park,E,-84.392390000000006,33.788679999999999
8154228,171523037,06/01/2017,06/01/2017,23:10:00,06/01/2017,23:26:00,606,,,170 CLEVELAND ST SE,0311,1212,,1,Morn,Thu,20,ROBBERY-PEDESTRIAN,Reynoldstown,N,-84.350229999999996,33.748959999999997
8154165,171520018,06/01/2017,05/31/2017,22:00:00,06/01/2017,00:04:00,303,,,401 WINDSOR ST SW,0337,1299O,,1,Morn,Wed,13,ROBBERY-PEDESTRIAN,Mechanicsville,V,-84.398989999999998,33.743369999999999
8154166,171520072,06/01/2017,06/01/2017,00:23:00,06/01/2017,00:26:00,306,,,1880 METROPOLITAN PKWY SW,0420,1315K,10,2,Morn,Thu,5,AGG ASSAULT,Sylvan Hills,X,-84.407719999999998,33.703069999999997
8154167,171520089,06/01/2017,05/31/2017,22:45:00,05/31/2017,23:40:00,501,,,1058 HOWELL MILL RD NW,0640,2305,,1,Morn,Wed,3,LARCENY-FROM VEHICLE,Home Park,E,-84.411900000000003,33.783450000000002
8154168,171520274,06/01/2017,06/01/2017,01:00:00,06/01/2017,01:55:00,412,,,2005 FAIRBURN RD SW,0311,1204,,1,Morn,Thu,13,ROBBERY-PEDESTRIAN,Kings Forest,P,-84.507180000000005,33.699910000000003
8154169,171520335,06/01/2017,06/01/2017,01:45:00,06/01/2017,02:15:00,304,,,56 VANIRA AVE SE,0311,1204,,1,Morn,Thu,99,ROBBERY-PEDESTRIAN,Peoplestown,V,-84.386030000000005,33.729610000000001
8154170,171520469,06/01/2017,06/01/2017,03:40:00,06/01/2017,03:45:00,313,,,3843 JONESBORO RD SE,0630,2303,10,1,Morn,Thu,23,LARCENY-NON VEHICLE,South River Gardens,Z,-84.366349999999997,33.649329999999999
8154171,171520550,06/01/2017,06/01/2017,04:30:00,06/01/2017,04:36:00,405,,,3050 MARTIN L KING JR DR SW,0532,2203A,10,1,Morn,Thu,24,BURGLARY-NONRES,Harland Terrace,I,-84.485699999999994,33.75177
8154172,171520626,06/01/2017,05/31/2017,19:00:00,06/01/2017,05:30:00,411,,H24,3200 STONE RD SW,0640,2305,,1,Morn,Thu,26,LARCENY-FROM VEHICLE,Greenbriar,R,-84.494029999999995,33.669699999999999
8154173,171520668,06/01/2017,05/31/2017,18:30:00,06/01/2017,05:30:00,505,,,708 SPRING ST NW,0512,2203,,1,Morn,Thu,,BURGLARY-NONRES,Midtown,E,-84.389200000000002,33.77402
8154174,171520670,06/01/2017,06/01/2017,06:26:00,06/01/2017,06:26:00,203,,,1938 GRANDVIEW AVE NW,0531,2202A,10,1,Morn,Thu,20,BURGLARY-RESIDENCE,Riverside,D,-84.473100000000002,33.808549999999997
8154175,171520742,06/01/2017,06/01/2017,07:22:00,06/01/2017,08:00:00,107,,,374 CHAPPELL RD NW,0650,2304,,1,Day,Thu,20,LARCENY-FROM VEHICLE,Grove Park,J,-84.43253,33.765680000000003
8154176,171520800,06/01/2017,06/01/2017,02:00:00,06/01/2017,03:00:00,313,,,3852 JONESBORO RD SE,0710,2404,,1,Morn,Thu,24,AUTO THEFT,South River Gardens,Z,-84.365899999999996,33.650440000000003
8154177,171520886,06/01/2017,05/31/2017,21:00:00,06/01/2017,07:00:00,213,,,1178 E ROCK SPRINGS RD NE,0640,2305,,1,Morn,Thu,20,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.348529999999997,33.79645
8154178,171520887,06/01/2017,05/31/2017,22:00:00,06/01/2017,07:00:00,210,,,1001 GARDEN VIEW DR NE,0640,2305,,1,Morn,Thu,18,LARCENY-FROM VEHICLE,Pine Hills,B,-84.349040000000002,33.848950000000002
8154179,171520928,06/01/2017,06/01/2017,02:00:00,06/01/2017,08:00:00,102,,809,809 MAGNOLIA WAY NW,0640,2305,,1,Morn,Thu,18,LARCENY-FROM VEHICLE,Vine City,L,-84.414109999999994,33.758229999999998
8154180,171520982,06/01/2017,06/01/2017,08:48:00,06/01/2017,09:30:00,304,,,2 FULTON ST SW,0430,1315,10,1,Day,Thu,,AGG ASSAULT,Summerhill,V,-84.388229999999993,33.741779999999999
8154181,171521059,06/01/2017,06/01/2017,09:10:00,06/01/2017,09:15:00,302,,,948 MCDANIEL ST SW,0331,1205,,3,Day,Thu,13,ROBBERY-PEDESTRIAN,Pittsburgh,V,-84.401420000000002,33.729010000000002
8154182,171521139,06/01/2017,06/01/2017,02:38:00,06/01/2017,02:50:00,305,,,1297 JONESBORO RD SE,0730,2434,,1,Morn,Thu,99,AUTO THEFT,South Atlanta,Y,-84.385149999999996,33.71904
8154183,171521212,06/01/2017,05/30/2017,10:00:00,06/01/2017,10:40:00,605,,109,174 WOODWARD AVE SE,0660,2317,,1,Unk,Unk,20,LARCENY-NON VEHICLE,Capitol Gateway,V,-84.382230000000007,33.745719999999999
8154184,171521263,06/01/2017,06/01/2017,03:00:00,06/01/2017,06:00:00,106,,,339 TEMPLE ST NW,0670,2308,,1,Morn,Thu,20,LARCENY-NON VEHICLE,Bankhead,K,-84.421800000000005,33.763959999999997
8154185,171521271,06/01/2017,05/29/2017,04:30:00,05/29/2017,05:00:00,207,,,2025 PEACHTREE ST,0311,1204,,1,Morn,Mon,,ROBBERY-PEDESTRIAN,,E,-84.391440000000003,33.809649999999998
8154186,171521290,06/01/2017,05/31/2017,09:00:00,05/31/2017,15:00:00,206,,,2777 ALPINE RD NE,0640,2305,,1,Day,Wed,13,LARCENY-FROM VEHICLE,Garden Hills,B,-84.368639999999999,33.830590000000001
8154187,171521402,06/01/2017,06/01/2017,10:30:00,06/01/2017,11:37:00,603,,,595 PIEDMONT AVE NE,0311,1204,,1,Day,Thu,18,ROBBERY-PEDESTRIAN,Westview,T,-84.440520000000006,33.733669999999996
8154188,171521428,06/01/2017,05/31/2017,21:45:00,06/01/2017,11:45:00,304,,,450 CAPITOL AVE SE @ RAMADA HOTEL PARKING,0640,2305,,1,Morn,Thu,18,LARCENY-FROM VEHICLE,Summerhill,V,-84.386859999999999,33.742289999999997
8154189,171521515,06/01/2017,06/01/2017,12:12:00,06/01/2017,12:13:00,307,,,1723 LAKEWOOD AVE SE,0630,2303,,1,Day,Thu,24,LARCENY-NON VEHICLE,Lakewood Heights,Y,-84.380309999999994,33.706780000000002
8154190,171521551,06/01/2017,05/31/2017,16:00:00,06/01/2017,09:00:00,103,,,751 JAMES P BRAWLEY DR NW,0522,2205,,1,Unk,Thu,,BURGLARY-NONRES,English Avenue,L,-84.412289999999999,33.775390000000002
8154191,171521561,06/01/2017,04/20/2017,14:00:00,06/01/2017,12:44:00,409,,,3131 CAMPBELLTON RD SW @WESTGATE PLAZA,0720,2424,20,1,Unk,Unk,99,AUTO THEFT,Southwest,R,-84.492660000000001,33.69258
8154192,171521579,06/01/2017,05/31/2017,18:00:00,06/01/2017,12:00:00,310,,,519 HARPER RD SE,0511,2202,,2,Unk,Thu,20,BURGLARY-RESIDENCE,Lakewood,Z,-84.371979999999994,33.6967
8154193,171521648,06/01/2017,05/30/2017,16:00:00,06/02/2017,13:00:00,110,,,921 WESTMORELAND CIR NW,0521,2204,,0,Unk,Unk,,BURGLARY-RESIDENCE,West Highlands,G,-84.449190000000002,33.789560000000002
8154194,171521653,06/01/2017,06/01/2017,13:25:00,06/01/2017,13:30:00,409,APT,5,2540 CASCADE RD SW,0531,2202A,,1,Day,Thu,,BURGLARY-RESIDENCE,Cascade Heights,I,-84.470789999999994,33.720219999999998
8154195,171521663,06/01/2017,06/01/2017,13:22:00,06/01/2017,13:29:00,306,,,1919 METROPOLITAN PKWY SW,0630,2303,10,4,Day,Thu,,LARCENY-NON VEHICLE,Sylvan Hills,X,-84.410169999999994,33.702779999999997
8154196,171521698,06/01/2017,06/01/2017,13:30:00,06/01/2017,13:50:00,203,,,1455 ELLSWORTH INDUSTRIAL BLVD NW,0640,2305,,1,Day,Thu,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.425749999999994,33.795789999999997
8154197,171521715,06/01/2017,06/01/2017,13:00:00,06/01/2017,13:30:00,612,,,1314 GLENWOOD AVE SE,0640,2305,,1,Day,Thu,18,LARCENY-FROM VEHICLE,East Atlanta,W,-84.344589999999997,33.740349999999999
8154198,171521716,06/01/2017,05/31/2017,18:00:00,06/01/2017,13:00:00,104,,,203 LAUREL AVE SW,0650,2304,,1,Unk,Thu,20,LARCENY-FROM VEHICLE,Mozley Park,K,-84.440460000000002,33.74973
8154199,171521719,06/01/2017,05/31/2017,19:00:00,05/31/2017,19:10:00,302,,,836 MCDANIEL ST SW,0690,2399,,1,Eve,Wed,99,LARCENY-NON VEHICLE,Pittsburgh,V,-84.401700000000005,33.731940000000002
8154200,171521724,06/01/2017,06/01/2017,13:50:00,06/01/2017,14:01:00,206,,,3161 MAPLE DR NE,0312,1201,,1,Day,Thu,3,ROBBERY-COMMERCIAL,Buckhead Village,B,-84.371870000000001,33.841630000000002
8154201,171521728,06/01/2017,06/01/2017,13:40:00,06/01/2017,14:03:00,409,,,2129 CAMPBELLTON RD SW,0630,2303,,1,Day,Thu,8,LARCENY-NON VEHICLE,Adams Park,R,-84.458460000000002,33.706449999999997
8154202,171521750,06/01/2017,06/01/2017,08:30:00,06/01/2017,14:22:00,206,,,2900 PEACHTREE RD NW @PUBLIX - PEACHTREE,0710,2404,,1,Day,Thu,18,AUTO THEFT,Peachtree Heights West,B,-84.384100000000004,33.83399
8154203,171521790,06/01/2017,06/01/2017,13:30:00,06/01/2017,14:15:00,208,,,3500 PEACHTREE RD NE,0640,2305,,1,Day,Thu,,LARCENY-FROM VEHICLE,North Buckhead,B,-84.361159999999998,33.852519999999998
8154204,171521910,06/01/2017,05/27/2017,18:09:00,05/27/2017,18:20:00,403,,,1391 WESTMONT RD SW,0690,2399,,1,Eve,Sat,20,LARCENY-NON VEHICLE,Venetian Hills,S,-84.437889999999996,33.717269999999999
8154205,171522006,06/01/2017,05/30/2017,12:00:00,06/01/2017,16:16:00,207,,,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,0640,2305,,1,Unk,Unk,,LARCENY-FROM VEHICLE,,E,-84.395099999999999,33.808810000000001
8154206,171522034,06/01/2017,06/01/2017,14:10:00,06/01/2017,15:15:00,506,,,650 PONCE DE LEON AVE NE @HOME DEPOT - PONCE,0640,2305,,1,Day,Thu,,LARCENY-FROM VEHICLE,Midtown,E,-84.365610000000004,33.77469
8154207,171522123,06/01/2017,06/01/2017,15:00:00,06/01/2017,16:53:00,604,,,20 HILLIARD ST NE,0710,2404,,1,Eve,Thu,13,AUTO THEFT,Sweet Auburn,M,-84.376810000000006,33.754910000000002
8154208,171522178,06/01/2017,06/01/2017,12:40:00,06/01/2017,17:05:00,206,,,550 PHARR RD NE,0640,2305,,1,Day,Thu,18,LARCENY-FROM VEHICLE,Buckhead Village,B,-84.370059999999995,33.837429999999998
8154209,171522185,06/01/2017,06/01/2017,16:50:00,06/01/2017,17:10:00,103,,,824 DONALD LEE HOLLOWELL PKWY NW,0630,2303,10,1,Eve,Thu,24,LARCENY-NON VEHICLE,English Avenue,L,-84.414230000000003,33.772820000000003
8154210,171522214,06/01/2017,06/01/2017,14:30:00,06/01/2017,16:00:00,102,,208,809 MAGNOLIA WAY NW,0511,2202,10,1,Eve,Thu,20,BURGLARY-RESIDENCE,Vine City,L,-84.414109999999994,33.758229999999998
8154211,171522279,06/01/2017,06/01/2017,08:00:00,06/01/2017,17:35:00,502,,,1337 PEACHTREE ST NE,0640,2305,,1,Day,Thu,18,LARCENY-FROM VEHICLE,Midtown,E,-84.385400000000004,33.79121
8154212,171522382,06/01/2017,05/31/2017,05:00:00,05/31/2017,05:30:00,308,,,420 THOMASVILLE DR,0430,1315,,1,Morn,Wed,,AGG ASSAULT,Candler Park,N,-84.333399999999997,33.764690000000002
8154213,171522402,06/01/2017,06/01/2017,18:10:00,06/01/2017,18:17:00,307,,,243 UPSHAW ST SW,0430,1315,,1,Eve,Thu,99,AGG ASSAULT,Joyland,Y,-84.396910000000005,33.711269999999999
8154214,171522412,06/01/2017,06/01/2017,18:19:00,06/01/2017,18:19:00,210,,,3393 PEACHTREE RD NE @LENOX MALL,0630,2303,30,1,Eve,Thu,,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
8154215,171522427,06/01/2017,06/01/2017,17:50:00,06/01/2017,18:00:00,503,,,950 W PEACHTREE ST,0630,2303,10,1,Eve,Thu,,LARCENY-NON VEHICLE,Midtown,E,-84.387469999999993,33.780140000000003
8154216,171522484,06/01/2017,06/01/2017,00:05:00,06/01/2017,14:30:00,213,,,1720 MONROE DR NE,0660,2317,,1,Day,Thu,20,LARCENY-NON VEHICLE,Piedmont Heights,F,-84.372200000000007,33.801430000000003
8154217,171522510,06/01/2017,06/01/2017,18:43:00,06/01/2017,18:53:00,602,,,723 LAKE AVE NE,0640,2305,,1,Eve,Thu,18,LARCENY-FROM VEHICLE,Inman Park,N,-84.363789999999995,33.757339999999999
8154218,171522588,06/01/2017,06/01/2017,16:30:00,06/01/2017,19:20:00,206,,,360 PHARR RD NE,0640,2305,,1,Eve,Thu,,LARCENY-FROM VEHICLE,Buckhead Village,B,-84.375739999999993,33.837519999999998
8154219,171522676,06/01/2017,06/01/2017,05:00:00,06/01/2017,20:13:00,408,,,1681 STANTON RD SW;,0710,2404,,0,Day,Thu,20,AUTO THEFT,,R,-84.444000000000003,33.709220000000002
8154220,171522698,06/01/2017,06/01/2017,20:21:00,06/01/2017,20:21:00,210,,,3393 PEACHTREE RD NE @LENOX MALL,0630,2303,10,1,Eve,Thu,,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
8154221,171522746,06/01/2017,06/01/2017,19:00:00,06/01/2017,20:45:00,602,,,820 RALPH MCGILL BLVD NE @TWO URBAN LICKS,0640,2305,,1,Eve,Thu,18,LARCENY-FROM VEHICLE,Poncey-Highland,N,-84.361490000000003,33.768799999999999
8154222,171522872,06/01/2017,06/01/2017,11:00:00,06/01/2017,15:00:00,509,,2628,255 COURTLAND ST NE @HILTON HOTEL,0670,2308,,1,Day,Thu,14,LARCENY-NON VEHICLE,Downtown,M,-84.383139999999997,33.761569999999999
8154223,171522874,06/01/2017,06/01/2017,21:35:00,06/01/2017,21:45:00,206,,,2809 PEACHTREE RD NE,0640,2305,,2,Eve,Thu,,LARCENY-FROM VEHICLE,Garden Hills,B,-84.384979999999999,33.831569999999999
8154224,171522875,06/01/2017,06/01/2017,21:00:00,06/01/2017,21:50:00,404,,,787 CASCADE AVE SW,0420,1315K,,1,Eve,Thu,7,AGG ASSAULT,Westview,T,-84.437579999999997,33.733840000000001
8154225,171522907,06/01/2017,06/01/2017,18:00:00,06/01/2017,22:00:00,607,,,1104 NAPIER ST SE,0511,2202,,1,Eve,Thu,20,BURGLARY-RESIDENCE,Woodland Hills,W,-84.352779999999996,33.719169999999998
8154226,171522957,06/01/2017,06/01/2017,07:00:00,06/01/2017,22:30:00,313,,7306,3450 FORREST PARK RD SE,0690,2399,20,1,Day,Thu,99,LARCENY-NON VEHICLE,South River Gardens,Z,-84.355490000000003,33.660609999999998
8164895,171522955028,06/01/2017,06/01/2017,22:41:00,06/01/2017,22:41:00,208,,,3330 PIEDMONT RD NE,0110,0911,,,Eve,Thu,,HOMICIDE,Buckhead Forest,B,-84.374619999999993,33.845640000000003
8154084,171510029,05/31/2017,05/31/2017,00:16:00,05/31/2017,01:30:00,502,,,36  S PRADO NE,0430,1315,10,1,Morn,Wed,99,AGG ASSAULT,Ansley Park,E,-84.377049999999997,33.790489999999998
8154085,171510073,05/31/2017,05/30/2017,23:40:00,05/30/2017,23:45:00,504,,,969 MARIETTA ST NW,0640,2305,,1,Morn,Tue,18,LARCENY-FROM VEHICLE,Marietta Street Artery,E,-84.409310000000005,33.778759999999998
8154086,171510316,05/31/2017,05/31/2017,02:40:00,05/31/2017,02:42:00,203,,,2221 BERNARD RD NW,0531,2202A,,1,Morn,Wed,20,BURGLARY-RESIDENCE,Riverside,D,-84.474400000000003,33.818040000000003
8154087,171510595,05/31/2017,05/30/2017,18:30:00,05/31/2017,04:30:00,114,,,3400 ATLANTA INDUSTRIAL PKWY NW,0690,2399,,1,Morn,Tue,,LARCENY-NON VEHICLE,Atlanta Industrial Park,G,-84.495840000000001,33.793750000000003
